skill,call_time,count(*)
7053,18:09:16,2
7053,18:09:21,3
7053,18:09:27,1
7053,18:09:28,1
7053,18:09:30,2
7053,18:09:35,1
7053,18:09:37,1
7053,18:09:38,2
7053,18:09:40,1
7053,18:09:44,2
7053,18:09:47,1
7053,18:09:48,2
7053,18:09:56,3
7053,18:09:59,2
7053,18:10:07,5
7053,18:10:11,1
7053,18:10:12,1
7053,18:10:16,3
7053,18:10:19,3
7053,18:10:20,1
7053,18:10:22,1
7053,18:10:26,2
7053,18:10:27,2
7053,18:10:36,6
7053,18:10:38,1
7053,18:10:40,1
7053,18:10:49,5
7053,18:10:51,1
7053,18:10:55,2
7053,18:11:01,2
7053,18:11:05,1
7053,18:11:13,1
7053,18:11:19,2
7053,18:11:22,1
7053,18:11:23,1
7053,18:11:29,2
7053,18:11:33,1
7053,18:11:35,1
7053,18:11:37,1
7053,18:11:38,2
7053,18:11:40,1
7053,18:11:42,1
7053,18:11:44,1
7053,18:11:45,2
7053,18:11:46,1
7053,18:11:50,2
7053,18:11:56,1
7053,18:12:07,1
7053,18:12:12,1
7053,18:12:16,3
7053,18:12:17,2
7053,18:12:18,1
7053,18:12:33,1
7053,18:12:37,1
7053,18:12:38,1
7053,18:12:40,2
7053,18:12:43,1
7053,18:12:51,4
7053,18:12:57,1
7053,18:13:00,1
7053,18:13:01,2
7053,18:13:06,2
7053,18:13:07,1
7053,18:13:17,3
7053,18:13:22,2
7053,18:13:23,1
7053,18:13:34,1
7053,18:13:37,2
7053,18:13:38,1
7053,18:13:42,2
7053,18:13:43,1
7053,18:13:46,1
7053,18:13:47,1
7053,18:13:48,1
7053,18:13:57,1
7053,18:13:58,2
7053,18:14:00,2
7053,18:14:01,1
7053,18:14:02,1
7053,18:14:05,1
7053,18:14:09,2
7053,18:14:13,1
7053,18:14:17,4
7053,18:14:18,1
7053,18:14:19,1
7053,18:14:20,1
7053,18:14:21,1
7053,18:14:23,1
7053,18:14:24,3
7053,18:14:32,3
7053,18:14:43,5
7053,18:14:44,1
7053,18:14:47,1
7053,18:14:55,5
7053,18:15:02,3
7053,18:15:06,2
7053,18:15:07,1
7053,18:15:08,1
7053,18:15:16,2
7053,18:15:19,1
7053,18:15:27,2
7053,18:15:32,3
7053,18:15:37,2
7053,18:15:38,1
7053,18:15:40,1
7053,18:15:48,3
7053,18:15:49,3
7053,18:15:50,1
7053,18:15:53,1
7053,18:16:01,2
7053,18:16:04,1
7053,18:16:06,1
7053,18:16:07,2
7053,18:16:11,1
7053,18:16:13,1
7053,18:16:14,1
7053,18:16:17,1
7053,18:16:24,1
7053,18:16:25,4
7053,18:16:26,2
7053,18:16:27,1
7053,18:16:28,2
7053,18:16:36,2
7053,18:16:37,1
7053,18:16:40,1
7053,18:16:41,1
7053,18:16:49,3
7053,18:16:51,1
7053,18:16:52,2
7053,18:16:53,2
7053,18:16:55,1
7053,18:17:01,3
7053,18:17:04,2
7053,18:17:10,3
7053,18:17:11,1
7053,18:17:18,4
7053,18:17:21,1
7053,18:17:22,1
7053,18:17:23,2
7053,18:17:25,2
7053,18:17:30,3
7053,18:17:31,1
7053,18:17:33,3
7053,18:17:37,3
7053,18:17:42,1
7053,18:17:48,3
7053,18:17:53,3
7053,18:17:54,1
7053,18:18:04,1
7053,18:18:08,2
7053,18:18:09,3
7053,18:18:16,1
7053,18:18:17,4
7053,18:18:23,1
7053,18:18:29,1
7053,18:18:31,2
7053,18:18:32,1
7053,18:18:40,4
7053,18:18:43,1
7053,18:18:44,1
7053,18:18:46,1
7053,18:18:47,1
7053,18:18:55,2
7053,18:18:56,1
7053,18:18:58,1
7053,18:19:03,1
7053,18:19:04,2
7053,18:19:11,3
7053,18:19:12,1
7053,18:19:13,1
7053,18:19:17,4
7053,18:19:21,3
7053,18:19:25,2
7053,18:19:28,1
7053,18:19:32,4
7053,18:19:38,3
7053,18:19:49,4
7053,18:19:52,3
7053,18:19:54,1
7053,18:19:55,1
7053,18:20:01,2
7053,18:20:09,2
7053,18:20:10,2
7053,18:20:12,4
7053,18:20:13,1
7053,18:20:16,1
7053,18:20:21,1
7053,18:20:22,1
7053,18:20:32,3
7053,18:20:33,2
7053,18:20:36,2
7053,18:20:47,3
7053,18:20:48,1
7053,18:21:02,2
7053,18:21:06,2
7053,18:21:07,1
7053,18:21:09,2
7053,18:21:17,3
7053,18:21:20,1
7053,18:21:28,1
7053,18:21:31,1
7053,18:21:34,2
7053,18:21:40,3
7053,18:21:41,2
7053,18:21:44,1
7053,18:21:45,1
7053,18:21:48,3
7053,18:21:59,2
7053,18:22:00,1
7053,18:22:06,1
7053,18:22:09,1
7053,18:22:17,3
7053,18:22:18,1
7053,18:22:21,1
7053,18:22:22,2
7053,18:22:23,2
7053,18:22:34,1
7053,18:22:35,1
7053,18:22:38,1
7053,18:22:45,2
7053,18:22:47,1
7053,18:22:51,3
7053,18:22:53,1
7053,18:22:56,1
7053,18:23:00,4
7053,18:23:02,1
7053,18:23:10,2
7053,18:23:11,1
7053,18:23:15,2
7053,18:23:18,1
7053,18:23:26,4
7053,18:23:29,1
7053,18:23:32,2
7053,18:23:40,2
7053,18:23:42,1
7053,18:23:51,1
7053,18:23:52,3
7053,18:23:54,1
7053,18:23:58,1
7053,18:23:59,1
7053,18:24:01,1
7053,18:24:05,1
7053,18:24:12,1
7053,18:24:15,1
7053,18:24:20,2
7053,18:24:21,1
7053,18:24:22,1
7053,18:24:23,1
7053,18:24:25,2
7053,18:24:27,1
7053,18:24:29,1
7053,18:24:32,2
7053,18:24:33,1
7053,18:24:40,1
7053,18:24:43,1
7053,18:24:47,2
7053,18:24:52,1
7053,18:24:53,1
7053,18:24:56,2
7053,18:24:58,2
7053,18:25:02,2
7053,18:25:03,1
7053,18:25:06,2
7053,18:25:14,1
7053,18:25:18,1
7053,18:25:27,4
7053,18:25:32,1
7053,18:25:33,2
7053,18:25:39,2
7053,18:25:43,1
7053,18:25:47,2
7053,18:25:53,2
7053,18:25:54,1
7053,18:25:55,1
7053,18:25:56,1
7053,18:25:57,1
7053,18:26:03,3
7053,18:26:12,2
7053,18:26:15,2
7053,18:26:20,2
7053,18:26:23,1
7053,18:26:25,2
7053,18:26:26,1
7053,18:26:29,1
7053,18:26:31,4
7053,18:26:38,2
7053,18:26:42,1
7053,18:26:47,1
7053,18:26:50,2
7053,18:26:51,1
7053,18:26:58,2
7053,18:26:59,1
7053,18:27:00,2
7053,18:27:11,3
7053,18:27:12,1
7053,18:27:14,1
7053,18:27:16,1
7053,18:27:17,2
7053,18:27:18,1
7053,18:27:28,3
7053,18:27:29,3
7053,18:27:36,3
7053,18:27:39,1
7053,18:27:45,2
7053,18:27:48,2
7053,18:27:50,1
7053,18:27:54,2
7053,18:27:58,2
7053,18:27:59,1
7053,18:28:00,1
7053,18:28:01,3
7053,18:28:08,2
7053,18:28:09,1
7053,18:28:12,1
7053,18:28:18,3
7053,18:28:25,1
7053,18:28:34,3
7053,18:28:35,1
7053,18:28:42,1
7053,18:28:45,1
7053,18:28:50,1
7053,18:28:57,4
7053,18:29:03,1
7053,18:29:04,1
7053,18:29:08,2
7053,18:29:09,1
7053,18:29:17,2
7053,18:29:18,1
7053,18:29:25,3
7053,18:29:26,1
7053,18:29:30,2
7053,18:29:31,1
7053,18:29:34,2
7053,18:29:37,1
7053,18:29:43,2
7053,18:29:44,2
7053,18:29:49,5
7053,18:29:54,2
7053,18:29:58,1
7053,18:30:05,4
7053,18:30:06,1
7053,18:30:11,4
7053,18:30:12,1
7053,18:30:20,5
7053,18:30:27,2
7053,18:30:33,3
7053,18:30:36,1
7053,18:30:39,1
7053,18:30:41,2
7053,18:30:43,2
7053,18:30:52,2
7053,18:30:53,1
7053,18:30:56,1
7053,18:31:03,1
7053,18:31:05,1
7053,18:31:08,1
7053,18:31:15,2
7053,18:31:16,1
7053,18:31:20,1
7053,18:31:21,2
7053,18:31:28,3
7053,18:31:29,3
7053,18:31:36,1
7053,18:31:39,1
7053,18:31:40,2
7053,18:31:41,1
7053,18:31:44,2
7053,18:31:46,2
7053,18:31:48,1
7053,18:31:50,1
7053,18:31:51,2
7053,18:31:55,3
7053,18:31:56,2
7053,18:32:00,3
7053,18:32:03,1
7053,18:32:04,4
7053,18:32:06,1
7053,18:32:13,3
7053,18:32:14,3
7053,18:32:21,1
7053,18:32:25,5
7053,18:32:32,3
7053,18:32:33,2
7053,18:32:43,5
7053,18:32:44,1
7053,18:32:54,2
7053,18:32:55,1
7053,18:33:00,1
7053,18:33:03,2
7053,18:33:08,2
7053,18:33:14,2
7053,18:33:18,3
7053,18:33:20,2
7053,18:33:22,1
7053,18:33:28,1
7053,18:33:30,2
7053,18:33:35,2
7053,18:33:37,1
7053,18:33:38,2
7053,18:33:40,1
7053,18:33:41,1
7053,18:33:42,1
7053,18:33:52,2
7053,18:34:03,5
7053,18:34:11,1
7053,18:34:12,1
7053,18:34:14,2
7053,18:34:16,1
7053,18:34:18,2
7053,18:34:21,2
7053,18:34:23,2
7053,18:34:30,1
7053,18:34:31,1
7053,18:34:39,1
7053,18:34:45,1
7053,18:34:47,2
7053,18:34:55,5
7053,18:34:58,1
7053,18:34:59,1
7053,18:35:00,1
7053,18:35:06,2
7053,18:35:11,2
7053,18:35:13,2
7053,18:35:20,3
7053,18:35:25,1
7053,18:35:26,2
7053,18:35:34,1
7053,18:35:37,3
7053,18:35:44,3
7053,18:35:46,1
7053,18:35:47,2
7053,18:35:52,3
7053,18:35:53,1
7053,18:35:56,5
7053,18:36:04,3
7053,18:36:05,1
7053,18:36:11,2
7053,18:36:18,1
7053,18:36:19,2
7053,18:36:25,2
7053,18:36:28,3
7053,18:36:33,1
7053,18:36:34,1
7053,18:36:35,1
7053,18:36:38,2
7053,18:36:39,1
7053,18:36:40,2
7053,18:36:49,3
7053,18:36:50,1
7053,18:36:53,1
7053,18:36:59,3
7053,18:37:01,1
7053,18:37:09,6
7053,18:37:14,2
7053,18:37:20,2
7053,18:37:23,1
7053,18:37:31,4
7053,18:37:37,3
7053,18:37:42,1
7053,18:37:47,5
7053,18:37:53,2
7053,18:37:54,1
7053,18:37:55,1
7053,18:38:01,3
7053,18:38:03,1
7053,18:38:07,1
7053,18:38:14,1
7053,18:38:16,1
7053,18:38:20,1
7053,18:38:27,1
7053,18:38:28,3
7053,18:38:34,1
7053,18:38:42,2
7053,18:38:44,2
7053,18:38:53,2
7053,18:38:54,1
7053,18:39:01,4
7053,18:39:05,1
7053,18:39:10,1
7053,18:39:16,1
7053,18:39:22,1
7053,18:39:24,1
7053,18:39:26,2
7053,18:39:31,3
7053,18:39:32,1
7053,18:39:34,2
7053,18:39:42,1
7053,18:39:43,2
7053,18:39:49,3
7053,18:39:54,1
7053,18:40:02,1
7053,18:40:11,2
7053,18:40:12,1
7053,18:40:22,3
7053,18:40:23,1
7053,18:40:24,1
7053,18:40:31,2
7053,18:40:32,1
7053,18:40:42,2
7053,18:40:43,3
7053,18:40:48,2
7053,18:40:54,1
7053,18:40:59,1
7053,18:41:05,2
7053,18:41:16,1
7053,18:41:21,1
7053,18:41:25,1
7053,18:41:28,1
7053,18:41:32,1
7053,18:41:47,1
7053,18:41:51,1
7053,18:42:00,1
7053,18:42:02,1
7053,18:42:04,2
7053,18:42:13,1
7053,18:42:18,1
7053,18:42:26,1
7053,18:42:40,1
7053,18:42:47,2
7053,18:42:49,1
7053,18:42:51,1
7053,18:42:53,2
7053,18:43:01,2
7053,18:43:02,1
7053,18:43:12,2
7053,18:43:14,1
7053,18:43:24,1
7053,18:43:43,1
7053,18:43:45,1
7053,18:43:46,1
7053,18:43:49,2
7053,18:43:57,4
7053,18:44:05,2
7053,18:44:11,1
7053,18:44:14,1
7053,18:44:18,3
7053,18:44:23,1
7053,18:44:26,1
7053,18:44:34,1
7053,18:44:36,2
7053,18:44:38,1
7053,18:44:47,2
7053,18:44:53,2
7053,18:45:00,2
7053,18:45:09,1
7053,18:45:12,2
7053,18:45:20,1
7053,18:45:28,2
7053,18:45:39,1
7053,18:45:49,1
7053,18:45:52,1
7053,18:45:54,1
7053,18:46:03,1
7053,18:46:05,3
7053,18:46:06,1
7053,18:46:14,2
7053,18:46:15,1
7053,18:46:23,2
7053,18:46:28,1
7053,18:46:37,1
7053,18:46:39,1
7053,18:46:42,2
7053,18:46:48,1
7053,18:46:53,1
7053,18:46:59,1
7053,18:47:17,1
7053,18:47:21,2
7053,18:47:28,1
7053,18:47:31,1
7053,18:47:39,2
7053,18:47:56,1
7053,18:48:06,1
7053,18:48:14,1
7053,18:48:22,1
7053,18:48:23,1
7053,18:48:28,1
7053,18:48:38,1
7053,18:48:39,1
7053,18:48:49,1
7053,18:48:50,2
7053,18:49:01,2
7053,18:49:06,2
7053,18:49:08,1
7053,18:49:09,1
7053,18:49:11,1
7053,18:49:18,2
7053,18:49:29,1
7053,18:49:33,1
7053,18:49:40,1
7053,18:49:44,3
7053,18:49:50,1
7053,18:49:51,1
7053,18:49:53,2
7053,18:49:54,1
7053,18:50:04,2
7053,18:50:05,1
7053,18:50:10,3
7053,18:50:15,1
7053,18:50:16,1
7053,18:50:26,2
7053,18:50:27,1
7053,18:50:30,1
7053,18:50:32,1
7053,18:50:39,2
7053,18:50:43,2
7053,18:50:48,2
7053,18:50:59,1
7053,18:51:07,1
7053,18:51:23,2
7053,18:51:29,1
7053,18:51:34,1
7053,18:51:36,1
7053,18:51:38,1
7053,18:51:47,3
7053,18:51:48,1
7053,18:51:51,1
7053,18:52:00,1
7053,18:52:06,3
7053,18:52:08,1
7053,18:52:09,1
7053,18:52:16,2
7053,18:52:18,2
7053,18:52:27,1
7053,18:52:32,2
7053,18:52:35,2
7053,18:52:38,1
7053,18:52:43,1
7053,18:52:49,1
7053,18:52:52,2
7053,18:53:01,1
7053,18:53:06,1
7053,18:53:08,2
7053,18:53:09,2
7053,18:53:12,1
7053,18:53:15,1
7053,18:53:22,1
7053,18:53:26,1
7053,18:53:36,3
7053,18:53:47,5
7053,18:53:48,1
7053,18:53:51,1
7053,18:53:52,2
7053,18:53:55,1
7053,18:53:59,2
7053,18:54:03,2
7053,18:54:10,1
7053,18:54:14,1
7053,18:54:15,1
7053,18:54:17,2
7053,18:54:26,2
7053,18:54:33,2
7053,18:54:37,1
7053,18:54:44,1
7053,18:54:45,1
7053,18:54:46,1
7053,18:54:48,2
7053,18:54:51,1
7053,18:54:54,1
7053,18:54:57,1
7053,18:55:05,2
7053,18:55:15,2
7053,18:55:17,1
7053,18:55:25,3
7053,18:55:29,2
7053,18:55:30,1
7053,18:55:40,3
7053,18:55:41,2
7053,18:55:44,1
7053,18:55:45,1
7053,18:55:49,2
7053,18:55:53,1
7053,18:55:58,2
7053,18:56:04,1
7053,18:56:06,2
7053,18:56:18,1
7053,18:56:23,1
7053,18:56:29,1
7053,18:56:34,1
7053,18:56:43,1
7053,18:56:50,1
7053,18:56:52,1
7053,18:57:01,3
7053,18:57:02,1
7053,18:57:07,2
7053,18:57:08,1
7053,18:57:10,1
7053,18:57:14,3
7053,18:57:17,1
7053,18:57:18,1
7053,18:57:23,1
7053,18:57:24,1
7053,18:57:29,2
7053,18:57:35,2
7053,18:57:40,2
7053,18:57:51,1
7053,18:57:53,1
7053,18:58:03,2
7053,18:58:04,1
7053,18:58:11,1
7053,18:58:18,3
7053,18:58:23,1
7053,18:58:25,2
7053,18:58:27,2
7053,18:58:34,2
7053,18:58:36,2
7053,18:58:47,1
7053,18:58:48,1
7053,18:58:58,2
7053,18:59:09,2
7053,18:59:10,2
7053,18:59:18,2
7053,18:59:29,2
7053,18:59:40,1
7053,18:59:43,1
7053,18:59:51,1
7053,18:59:59,2
7053,19:00:10,2
7053,19:00:42,1
7053,19:00:43,1
7053,19:00:55,1
7053,19:01:05,1
7053,19:01:09,1
7053,19:01:18,1
7053,19:01:23,2
7053,19:01:26,1
7053,19:01:27,1
7053,19:01:40,1
7053,19:01:43,1
7053,19:01:45,1
7053,19:01:46,1
7053,19:01:56,2
7053,19:02:00,1
7053,19:02:01,3
7053,19:02:07,2
7053,19:02:12,1
7053,19:02:21,1
7053,19:02:28,1
7053,19:02:40,1
7053,19:02:43,1
7053,19:02:46,2
7053,19:02:47,1
7053,19:02:50,2
7053,19:02:56,1
7053,19:02:59,1
7053,19:03:00,2
7053,19:03:03,1
7053,19:03:06,1
7053,19:03:13,1
7053,19:03:19,3
7053,19:03:30,1
7053,19:03:36,1
7053,19:03:47,1
7053,19:03:52,1
7053,19:04:02,2
7053,19:04:03,1
7053,19:04:13,1
7053,19:04:21,2
7053,19:04:23,1
7053,19:04:26,1
7053,19:04:28,1
7053,19:04:29,1
7053,19:04:32,1
7053,19:04:51,2
7053,19:04:54,1
7053,19:04:56,1
7053,19:05:03,2
7053,19:05:14,1
7053,19:05:25,1
7053,19:05:28,1
7053,19:05:36,2
7053,19:05:42,1
7053,19:05:46,1
7053,19:05:53,2
7053,19:05:54,1
7053,19:06:25,1
7053,19:06:51,1
7053,19:06:59,1
7053,19:07:10,1
7053,19:07:21,1
7053,19:07:25,1
7053,19:07:37,1
7053,19:07:59,1
7053,19:08:24,1
7053,19:08:35,1
7053,19:08:43,1
7053,19:09:45,1
7053,19:10:18,1
7053,19:10:29,1
7053,19:10:37,1
7053,19:10:44,1
7053,19:11:00,1
7053,19:11:11,2
7053,19:11:33,1
7054,09:01:46,1
7054,09:01:54,1
7054,09:02:16,1
7054,09:02:32,1
7054,09:03:04,1
7054,09:03:39,1
7054,09:05:59,1
7054,09:06:20,1
7054,09:06:31,1
7054,09:06:42,1
7054,09:06:53,1
7054,09:07:01,1
7054,09:07:12,1
7054,09:07:39,1
7054,09:07:58,1
7054,09:08:18,1
7054,09:08:29,1
7054,09:10:46,1
7054,09:10:57,1
7054,09:11:39,1
7054,09:12:00,1
7054,09:12:36,1
7054,09:13:38,1
7054,09:13:49,1
7054,09:14:22,1
7054,09:16:00,1
7054,09:16:22,1
7054,09:17:06,1
7054,09:17:43,1
7054,09:19:00,1
7054,09:19:11,1
7054,09:19:15,1
7054,09:19:34,2
7054,09:19:44,1
7054,09:19:54,1
7054,09:20:05,1
7054,09:20:11,1
7054,09:20:29,1
7054,09:20:51,1
7054,09:21:02,1
7054,09:21:12,1
7054,09:21:44,2
7054,09:22:04,1
7054,09:22:11,2
7054,09:22:18,1
7054,09:22:33,1
7054,09:23:02,1
7054,09:23:11,1
7054,09:23:38,1
7054,09:23:46,2
7054,09:24:23,1
7054,09:24:58,1
7054,09:25:02,1
7054,09:25:09,1
7054,09:25:20,1
7054,09:25:23,1
7054,09:25:32,1
7054,09:25:34,1
7054,09:25:40,1
7054,09:25:45,1
7054,09:25:55,1
7054,09:26:06,1
7054,09:26:17,3
7054,09:26:24,1
7054,09:26:25,1
7054,09:26:57,1
7054,09:26:58,1
7054,09:27:31,1
7054,09:27:33,1
7054,09:27:42,1
7054,09:27:50,1
7054,09:27:51,1
7054,09:28:09,1
7054,09:28:10,1
7054,09:28:31,1
7054,09:28:32,1
7054,09:28:43,1
7054,09:28:46,1
7054,09:29:02,1
7054,09:29:05,1
7054,09:29:07,1
7054,09:29:17,2
7054,09:29:24,2
7054,09:29:27,1
7054,09:29:28,1
7054,09:29:29,1
7054,09:29:34,2
7054,09:29:38,2
7054,09:29:40,1
7054,09:29:45,1
7054,09:29:47,2
7054,09:29:48,2
7054,09:29:49,1
7054,09:29:51,3
7054,09:29:53,3
7054,09:29:54,1
7054,09:29:56,1
7054,09:29:57,1
7054,09:29:58,1
7054,09:30:01,2
7054,09:30:02,5
7054,09:30:03,1
7054,09:30:04,1
7054,09:30:06,2
7054,09:30:07,2
7054,09:30:15,2
7054,09:30:18,1
7054,09:30:21,3
7054,09:30:22,2
7054,09:30:29,10
7054,09:30:30,1
7054,09:30:32,1
7054,09:30:33,2
7054,09:30:34,1
7054,09:30:35,4
7054,09:30:36,2
7054,09:30:38,3
7054,09:30:39,2
7054,09:30:45,7
7054,09:30:48,4
7054,09:30:50,2
7054,09:30:55,3
7054,09:30:57,1
7054,09:31:00,2
7054,09:31:05,5
7054,09:31:06,2
7054,09:31:11,4
7054,09:31:14,5
7054,09:31:15,1
7054,09:31:16,2
7054,09:31:17,2
7054,09:31:19,2
7054,09:31:23,4
7054,09:31:25,5
7054,09:31:27,2
7054,09:31:32,4
7054,09:31:33,1
7054,09:31:37,3
7054,09:31:43,4
7054,09:31:44,1
7054,09:31:47,3
7054,09:31:49,2
7054,09:31:54,4
7054,09:31:57,4
7054,09:31:58,1
7054,09:31:59,2
7054,09:32:02,3
7054,09:32:03,1
7054,09:32:05,1
7054,09:32:06,1
7054,09:32:08,6
7054,09:32:10,2
7054,09:32:12,1
7054,09:32:13,1
7054,09:32:15,3
7054,09:32:17,2
7054,09:32:18,1
7054,09:32:19,3
7054,09:32:20,1
7054,09:32:24,8
7054,09:32:33,8
7054,09:32:35,1
7054,09:32:36,2
7054,09:32:37,1
7054,09:32:39,5
7054,09:32:41,1
7054,09:32:44,3
7054,09:32:45,3
7054,09:32:47,4
7054,09:32:48,1
7054,09:32:49,1
7054,09:32:50,1
7054,09:32:58,8
7054,09:33:00,2
7054,09:33:03,1
7054,09:33:04,2
7054,09:33:06,2
7054,09:33:10,6
7054,09:33:13,3
7054,09:33:14,3
7054,09:33:15,1
7054,09:33:17,4
7054,09:33:21,4
7054,09:33:23,1
7054,09:33:24,1
7054,09:33:26,4
7054,09:33:29,2
7054,09:33:31,2
7054,09:33:32,1
7054,09:33:33,1
7054,09:33:36,4
7054,09:33:38,1
7054,09:33:39,2
7054,09:33:40,1
7054,09:33:41,2
7054,09:33:42,3
7054,09:33:46,2
7054,09:33:47,1
7054,09:33:48,3
7054,09:33:50,2
7054,09:33:52,4
7054,09:33:55,3
7054,09:33:56,1
7054,09:33:59,3
7054,09:34:00,1
7054,09:34:01,2
7054,09:34:06,7
7054,09:34:15,7
7054,09:34:17,1
7054,09:34:19,1
7054,09:34:23,3
7054,09:34:24,1
7054,09:34:25,1
7054,09:34:29,3
7054,09:34:31,4
7054,09:34:34,1
7054,09:34:37,4
7054,09:34:41,4
7054,09:34:42,1
7054,09:34:45,5
7054,09:34:48,5
7054,09:34:49,1
7054,09:34:50,1
7054,09:34:51,2
7054,09:34:52,4
7054,09:34:55,2
7054,09:34:59,2
7054,09:35:00,2
7054,09:35:04,2
7054,09:35:05,2
7054,09:35:06,1
7054,09:35:07,3
7054,09:35:11,5
7054,09:35:13,5
7054,09:35:14,1
7054,09:35:15,2
7054,09:35:21,7
7054,09:35:24,2
7054,09:35:26,4
7054,09:35:28,4
7054,09:35:29,1
7054,09:35:33,4
7054,09:35:35,4
7054,09:35:36,1
7054,09:35:38,2
7054,09:35:39,1
7054,09:35:41,3
7054,09:35:42,4
7054,09:35:43,1
7054,09:35:48,7
7054,09:35:49,3
7054,09:35:50,1
7054,09:35:52,4
7054,09:35:53,1
7054,09:35:56,3
7054,09:35:58,4
7054,09:35:59,1
7054,09:36:00,4
7054,09:36:01,3
7054,09:36:02,2
7054,09:36:03,1
7054,09:36:04,2
7054,09:36:06,1
7054,09:36:08,3
7054,09:36:11,6
7054,09:36:12,1
7054,09:36:13,1
7054,09:36:15,2
7054,09:36:16,1
7054,09:36:22,3
7054,09:36:23,2
7054,09:36:25,3
7054,09:36:26,4
7054,09:36:27,3
7054,09:36:29,2
7054,09:36:30,1
7054,09:36:31,3
7054,09:36:32,2
7054,09:36:34,3
7054,09:36:36,6
7054,09:36:37,1
7054,09:36:39,6
7054,09:36:44,5
7054,09:36:45,1
7054,09:36:47,3
7054,09:36:55,7
7054,09:36:58,5
7054,09:37:00,4
7054,09:37:01,4
7054,09:37:04,4
7054,09:37:06,1
7054,09:37:07,1
7054,09:37:10,5
7054,09:37:12,2
7054,09:37:13,2
7054,09:37:16,3
7054,09:37:17,1
7054,09:37:18,1
7054,09:37:19,4
7054,09:37:20,1
7054,09:37:21,2
7054,09:37:22,1
7054,09:37:25,3
7054,09:37:26,1
7054,09:37:27,2
7054,09:37:29,2
7054,09:37:31,6
7054,09:37:36,9
7054,09:37:40,5
7054,09:37:41,2
7054,09:37:42,1
7054,09:37:43,2
7054,09:37:44,2
7054,09:37:46,1
7054,09:37:49,2
7054,09:37:51,7
7054,09:37:54,2
7054,09:37:55,2
7054,09:37:56,1
7054,09:37:59,4
7054,09:38:01,3
7054,09:38:04,4
7054,09:38:05,4
7054,09:38:09,3
7054,09:38:12,3
7054,09:38:13,2
7054,09:38:18,6
7054,09:38:19,2
7054,09:38:25,5
7054,09:38:30,2
7054,09:38:31,3
7054,09:38:33,2
7054,09:38:34,1
7054,09:38:38,5
7054,09:38:39,2
7054,09:38:40,5
7054,09:38:41,2
7054,09:38:46,2
7054,09:38:47,4
7054,09:38:48,2
7054,09:38:49,2
7054,09:38:52,2
7054,09:38:53,2
7054,09:38:59,4
7054,09:39:02,3
7054,09:39:04,2
7054,09:39:06,2
7054,09:39:07,3
7054,09:39:08,2
7054,09:39:09,3
7054,09:39:10,1
7054,09:39:11,1
7054,09:39:12,1
7054,09:39:14,7
7054,09:39:18,6
7054,09:39:19,1
7054,09:39:20,3
7054,09:39:22,4
7054,09:39:24,6
7054,09:39:30,8
7054,09:39:33,3
7054,09:39:34,1
7054,09:39:37,3
7054,09:39:44,8
7054,09:39:46,3
7054,09:39:50,7
7054,09:39:51,2
7054,09:39:53,2
7054,09:39:58,2
7054,09:39:59,3
7054,09:40:01,4
7054,09:40:02,2
7054,09:40:03,1
7054,09:40:04,1
7054,09:40:07,4
7054,09:40:08,1
7054,09:40:11,3
7054,09:40:13,1
7054,09:40:17,5
7054,09:40:18,1
7054,09:40:19,2
7054,09:40:29,5
7054,09:40:30,1
7054,09:40:34,7
7054,09:40:37,4
7054,09:40:41,6
7054,09:40:43,1
7054,09:40:45,4
7054,09:40:48,3
7054,09:40:50,4
7054,09:40:52,1
7054,09:40:54,2
7054,09:40:55,2
7054,09:40:56,1
7054,09:41:03,5
7054,09:41:05,1
7054,09:41:07,3
7054,09:41:08,2
7054,09:41:09,4
7054,09:41:13,7
7054,09:41:14,1
7054,09:41:15,2
7054,09:41:16,2
7054,09:41:17,2
7054,09:41:19,4
7054,09:41:20,4
7054,09:41:21,1
7054,09:41:22,3
7054,09:41:23,3
7054,09:41:24,2
7054,09:41:26,2
7054,09:41:28,3
7054,09:41:37,6
7054,09:41:39,2
7054,09:41:40,2
7054,09:41:42,1
7054,09:41:43,1
7054,09:41:44,6
7054,09:41:45,4
7054,09:41:46,1
7054,09:41:49,3
7054,09:41:51,1
7054,09:41:53,3
7054,09:41:56,7
7054,09:41:59,6
7054,09:42:00,1
7054,09:42:01,1
7054,09:42:02,4
7054,09:42:06,4
7054,09:42:08,1
7054,09:42:09,1
7054,09:42:10,2
7054,09:42:12,7
7054,09:42:15,4
7054,09:42:16,1
7054,09:42:18,4
7054,09:42:21,4
7054,09:42:22,2
7054,09:42:24,5
7054,09:42:25,2
7054,09:42:28,2
7054,09:42:35,11
7054,09:42:37,3
7054,09:42:39,2
7054,09:42:41,2
7054,09:42:43,4
7054,09:42:45,2
7054,09:42:47,2
7054,09:42:49,5
7054,09:42:50,3
7054,09:42:51,3
7054,09:42:52,3
7054,09:42:53,1
7054,09:42:54,3
7054,09:42:55,1
7054,09:42:56,4
7054,09:42:59,4
7054,09:43:01,1
7054,09:43:02,2
7054,09:43:03,1
7054,09:43:06,2
7054,09:43:08,3
7054,09:43:09,1
7054,09:43:10,4
7054,09:43:13,5
7054,09:43:17,4
7054,09:43:20,4
7054,09:43:22,1
7054,09:43:24,6
7054,09:43:26,2
7054,09:43:27,1
7054,09:43:29,5
7054,09:43:32,4
7054,09:43:33,1
7054,09:43:34,1
7054,09:43:35,2
7054,09:43:36,1
7054,09:43:40,4
